@SpeciesCode,@MeasurementDateGMT,@Value,SiteCode
NO2,2023-01-26 06:00:00,29,WAA
NO2,2023-01-26 07:00:00,44,WAA
NO2,2023-01-26 08:00:00,43,WAA
NO2,2023-01-26 09:00:00,50,WAA
NO2,2023-01-26 10:00:00,47,WAA
NO2,2023-01-26 11:00:00,35,WAA
NO2,2023-01-26 12:00:00,43,WAA
NO2,2023-01-26 13:00:00,35,WAA
NO2,2023-01-26 14:00:00,37,WAA
NO2,2023-01-26 15:00:00,45,WAA
NO2,2023-01-26 16:00:00,35,WAA
NO2,2023-01-26 17:00:00,32,WAA
NO2,2023-01-26 18:00:00,29,WAA
NO2,2023-01-26 19:00:00,30,WAA
NO2,2023-01-26 20:00:00,32,WAA
NO2,2023-01-26 21:00:00,28,WAA
NO2,2023-01-26 22:00:00,19,WAA
NO2,2023-01-26 23:00:00,19,WAA
NO2,2023-01-27 00:00:00,17,WAA
NO2,2023-01-27 01:00:00,14,WAA
NO2,2023-01-27 02:00:00,14,WAA
NO2,2023-01-27 03:00:00,10,WAA
NO2,2023-01-27 04:00:00,14,WAA
NO2,2023-01-27 05:00:00,16,WAA
NO2,2023-01-27 06:00:00,35,WAA
NO2,2023-01-27 07:00:00,42,WAA
NO2,2023-01-27 08:00:00,59,WAA
NO2,2023-01-27 09:00:00,54,WAA
NO2,2023-01-27 10:00:00,55,WAA
NO2,2023-01-27 11:00:00,47,WAA
NO2,2023-01-27 12:00:00,38,WAA
NO2,2023-01-27 13:00:00,41,WAA
NO2,2023-01-27 14:00:00,36,WAA
NO2,2023-01-27 15:00:00,40,WAA
NO2,2023-01-27 16:00:00,46,WAA
NO2,2023-01-27 17:00:00,53,WAA
NO2,2023-01-27 18:00:00,51,WAA
NO2,2023-01-27 19:00:00,50,WAA
NO2,2023-01-27 20:00:00,67,WAA
NO2,2023-01-27 21:00:00,55,WAA
NO2,2023-01-27 22:00:00,52,WAA
NO2,2023-01-27 23:00:00,49,WAA
NO2,2023-01-28 00:00:00,39,WAA
NO2,2023-01-28 01:00:00,26,WAA
NO2,2023-01-28 02:00:00,17,WAA
NO2,2023-01-28 03:00:00,13,WAA
NO2,2023-01-28 04:00:00,15,WAA
NO2,2023-01-28 05:00:00,13,WAA
NO2,2023-01-28 06:00:00,17,WAA
NO2,2023-01-28 07:00:00,28,WAA
NO2,2023-01-28 08:00:00,50,WAA
NO2,2023-01-28 09:00:00,52,WAA
NO2,2023-01-28 10:00:00,48,WAA
NO2,2023-01-28 11:00:00,43,WAA
NO2,2023-01-28 12:00:00,38,WAA
NO2,2023-01-28 13:00:00,36,WAA
NO2,2023-01-28 14:00:00,33,WAA
NO2,2023-01-28 15:00:00,45,WAA
NO2,2023-01-28 16:00:00,36,WAA
NO2,2023-01-28 17:00:00,32,WAA
NO2,2023-01-28 18:00:00,27,WAA
NO2,2023-01-28 19:00:00,34,WAA
NO2,2023-01-28 20:00:00,25,WAA
NO2,2023-01-28 21:00:00,30,WAA
NO2,2023-01-28 22:00:00,43,WAA
NO2,2023-01-28 23:00:00,39,WAA
NO2,2023-01-29 00:00:00,38,WAA
NO2,2023-01-29 01:00:00,33,WAA
NO2,2023-01-29 02:00:00,28,WAA
NO2,2023-01-29 03:00:00,21,WAA
NO2,2023-01-29 04:00:00,22,WAA
NO2,2023-01-29 05:00:00,20,WAA
NO2,2023-01-29 06:00:00,18,WAA
NO2,2023-01-29 07:00:00,15,WAA
NO2,2023-01-29 08:00:00,13,WAA
NO2,2023-01-29 09:00:00,13,WAA
NO2,2023-01-29 10:00:00,15,WAA
NO2,2023-01-29 11:00:00,18,WAA
NO2,2023-01-29 12:00:00,16,WAA
NO2,2023-01-29 13:00:00,16,WAA
NO2,2023-01-29 14:00:00,16,WAA
NO2,2023-01-29 15:00:00,19,WAA
NO2,2023-01-29 16:00:00,20,WAA
NO2,2023-01-29 17:00:00,18,WAA
NO2,2023-01-29 18:00:00,19,WAA
NO2,2023-01-29 19:00:00,17,WAA
NO2,2023-01-29 20:00:00,17,WAA
NO2,2023-01-29 21:00:00,12,WAA
NO2,2023-01-29 22:00:00,11,WAA
NO2,2023-01-29 23:00:00,10,WAA
NO2,2023-01-30 00:00:00,9,WAA
NO2,2023-01-30 01:00:00,7,WAA
NO2,2023-01-30 02:00:00,4,WAA
NO2,2023-01-30 03:00:00,5,WAA
NO2,2023-01-30 04:00:00,10,WAA
NO2,2023-01-30 05:00:00,17,WAA
NO2,2023-01-30 06:00:00,29,WAA
NO2,2023-01-30 07:00:00,41,WAA
NO2,2023-01-30 08:00:00,38,WAA
NO2,2023-01-30 09:00:00,39,WAA
NO2,2023-01-30 10:00:00,28,WAA
NO2,2023-01-30 11:00:00,21,WAA
NO2,2023-01-30 12:00:00,21,WAA
NO2,2023-01-30 13:00:00,22,WAA
NO2,2023-01-30 14:00:00,23,WAA
NO2,2023-01-30 15:00:00,26,WAA
NO2,2023-01-30 16:00:00,28,WAA
NO2,2023-01-30 17:00:00,32,WAA
NO2,2023-01-30 18:00:00,60,WAA
NO2,2023-01-30 19:00:00,68,WAA
NO2,2023-01-30 20:00:00,58,WAA
NO2,2023-01-30 21:00:00,50,WAA
NO2,2023-01-30 22:00:00,61,WAA
NO2,2023-01-30 23:00:00,49,WAA
PM10,2023-01-01 00:00:00,12.7,WAA
PM10,2023-01-01 01:00:00,6.9,WAA
PM10,2023-01-01 02:00:00,11,WAA
PM10,2023-01-01 03:00:00,12.5,WAA
PM10,2023-01-01 04:00:00,15.6,WAA
PM10,2023-01-01 05:00:00,16.2,WAA
PM10,2023-01-01 06:00:00,17.5,WAA
PM10,2023-01-01 07:00:00,17.7,WAA
PM10,2023-01-01 08:00:00,21,WAA
PM10,2023-01-01 09:00:00,19.5,WAA
PM10,2023-01-01 10:00:00,21.8,WAA
PM10,2023-01-01 11:00:00,21.6,WAA
PM10,2023-01-01 12:00:00,23.2,WAA
PM10,2023-01-01 13:00:00,19.7,WAA
PM10,2023-01-01 14:00:00,24.7,WAA
PM10,2023-01-01 15:00:00,22.4,WAA
PM10,2023-01-01 16:00:00,15.2,WAA
PM10,2023-01-01 17:00:00,16.9,WAA
PM10,2023-01-01 18:00:00,10.3,WAA
PM10,2023-01-01 19:00:00,13.6,WAA
PM10,2023-01-01 20:00:00,7.7,WAA
PM10,2023-01-01 21:00:00,7.4,WAA
PM10,2023-01-01 22:00:00,4.3,WAA
PM10,2023-01-01 23:00:00,7.3,WAA
PM10,2023-01-02 00:00:00,7.1,WAA
PM10,2023-01-02 01:00:00,4,WAA
PM10,2023-01-02 02:00:00,3.8,WAA
PM10,2023-01-02 03:00:00,4.1,WAA
PM10,2023-01-02 04:00:00,1.7,WAA
PM10,2023-01-02 05:00:00,2.3,WAA
PM10,2023-01-02 06:00:00,2.1,WAA
PM10,2023-01-02 07:00:00,3.4,WAA
PM10,2023-01-02 08:00:00,5.7,WAA
PM10,2023-01-02 09:00:00,3.7,WAA
PM10,2023-01-02 10:00:00,3.7,WAA
PM10,2023-01-02 11:00:00,4.2,WAA
PM10,2023-01-02 12:00:00,3.8,WAA
PM10,2023-01-02 13:00:00,6.8,WAA
PM10,2023-01-02 14:00:00,3.8,WAA
PM10,2023-01-02 15:00:00,6.7,WAA
PM10,2023-01-02 16:00:00,8.1,WAA
PM10,2023-01-02 17:00:00,18.8,WAA
PM10,2023-01-02 18:00:00,24.2,WAA
PM10,2023-01-02 19:00:00,21.4,WAA
PM10,2023-01-02 20:00:00,24.2,WAA
PM10,2023-01-02 21:00:00,18.9,WAA
PM10,2023-01-02 22:00:00,22,WAA
PM10,2023-01-02 23:00:00,24.6,WAA
PM10,2023-01-03 00:00:00,24.1,WAA
PM10,2023-01-03 01:00:00,13.6,WAA
PM10,2023-01-03 02:00:00,15.6,WAA
PM10,2023-01-03 03:00:00,11.2,WAA
PM10,2023-01-03 04:00:00,5.9,WAA
PM10,2023-01-03 05:00:00,11.4,WAA
PM10,2023-01-03 06:00:00,9.3,WAA
PM10,2023-01-03 07:00:00,7.4,WAA
PM10,2023-01-03 08:00:00,10.6,WAA
PM10,2023-01-03 09:00:00,11.7,WAA
PM10,2023-01-03 10:00:00,9.8,WAA
PM10,2023-01-03 11:00:00,10,WAA
PM10,2023-01-03 12:00:00,7.5,WAA
PM10,2023-01-03 13:00:00,11.1,WAA
PM10,2023-01-03 14:00:00,9.6,WAA
PM10,2023-01-03 15:00:00,5.5,WAA
PM10,2023-01-03 16:00:00,8.3,WAA
PM10,2023-01-03 17:00:00,7.7,WAA
PM10,2023-01-03 18:00:00,8.5,WAA
PM10,2023-01-03 19:00:00,3,WAA
PM10,2023-01-03 20:00:00,2,WAA
PM10,2023-01-03 21:00:00,2.6,WAA
PM10,2023-01-03 22:00:00,5.2,WAA
PM10,2023-01-03 23:00:00,10.4,WAA
PM10,2023-01-04 00:00:00,6.4,WAA
PM10,2023-01-04 01:00:00,8.8,WAA
PM10,2023-01-04 02:00:00,11,WAA
PM10,2023-01-04 03:00:00,11.3,WAA
PM10,2023-01-04 04:00:00,7.2,WAA
PM10,2023-01-04 05:00:00,5.5,WAA
PM10,2023-01-04 06:00:00,5,WAA
PM10,2023-01-04 07:00:00,1.6,WAA
PM10,2023-01-04 08:00:00,1.8,WAA
PM10,2023-01-04 09:00:00,8.8,WAA
PM10,2023-01-04 10:00:00,12,WAA
PM10,2023-01-04 11:00:00,13.4,WAA
PM10,2023-01-04 12:00:00,16,WAA
PM10,2023-01-04 13:00:00,19.6,WAA
PM10,2023-01-04 14:00:00,13.9,WAA
PM10,2023-01-04 15:00:00,14.1,WAA
PM10,2023-01-04 16:00:00,15,WAA
PM10,2023-01-04 17:00:00,18.8,WAA
PM10,2023-01-04 18:00:00,19.1,WAA
PM10,2023-01-04 19:00:00,21.9,WAA
PM10,2023-01-04 20:00:00,21.7,WAA
PM10,2023-01-04 21:00:00,19,WAA
PM10,2023-01-04 22:00:00,17.5,WAA
PM10,2023-01-04 23:00:00,15.7,WAA
PM10,2023-01-05 00:00:00,19.1,WAA
PM10,2023-01-05 01:00:00,16.7,WAA
PM10,2023-01-05 02:00:00,21,WAA
PM10,2023-01-05 03:00:00,18.7,WAA
PM10,2023-01-05 04:00:00,22.2,WAA
PM10,2023-01-05 05:00:00,19.5,WAA
PM10,2023-01-05 06:00:00,20.4,WAA
PM10,2023-01-05 07:00:00,20.2,WAA
PM10,2023-01-05 08:00:00,19.4,WAA
PM10,2023-01-05 09:00:00,17.2,WAA
PM10,2023-01-05 10:00:00,13.5,WAA
PM10,2023-01-05 11:00:00,11,WAA
PM10,2023-01-05 12:00:00,12.8,WAA
PM10,2023-01-05 13:00:00,10.4,WAA
PM10,2023-01-05 14:00:00,16.3,WAA
PM10,2023-01-05 15:00:00,16.9,WAA
PM10,2023-01-05 16:00:00,18.2,WAA
PM10,2023-01-05 17:00:00,14.5,WAA
PM10,2023-01-05 18:00:00,14.5,WAA
PM10,2023-01-05 19:00:00,12.1,WAA
PM10,2023-01-05 20:00:00,13.2,WAA
PM10,2023-01-05 21:00:00,9.2,WAA
PM10,2023-01-05 22:00:00,9,WAA
PM10,2023-01-05 23:00:00,9.8,WAA
PM10,2023-01-06 00:00:00,7.1,WAA
PM10,2023-01-06 01:00:00,4.9,WAA
PM10,2023-01-06 02:00:00,-5.1,WAA
PM10,2023-01-06 03:00:00,4.7,WAA
PM10,2023-01-06 04:00:00,4.8,WAA
PM10,2023-01-06 05:00:00,4.8,WAA
PM10,2023-01-06 06:00:00,3.6,WAA
PM10,2023-01-06 07:00:00,3.9,WAA
PM10,2023-01-06 08:00:00,5.4,WAA
PM10,2023-01-06 09:00:00,4.2,WAA
PM10,2023-01-06 10:00:00,6.3,WAA
PM10,2023-01-06 11:00:00,7.9,WAA
PM10,2023-01-06 12:00:00,10.2,WAA
PM10,2023-01-06 13:00:00,8.1,WAA
PM10,2023-01-06 14:00:00,9.7,WAA
PM10,2023-01-06 15:00:00,8.5,WAA
PM10,2023-01-06 16:00:00,7.2,WAA
PM10,2023-01-06 17:00:00,5.9,WAA
PM10,2023-01-06 18:00:00,4.8,WAA
PM10,2023-01-06 19:00:00,1.8,WAA
PM10,2023-01-06 20:00:00,7.7,WAA
PM10,2023-01-06 21:00:00,7.5,WAA
PM10,2023-01-06 22:00:00,10.2,WAA
PM10,2023-01-06 23:00:00,8.5,WAA
PM10,2023-01-07 00:00:00,10.7,WAA
PM10,2023-01-07 01:00:00,11.1,WAA
PM10,2023-01-07 02:00:00,10.2,WAA
PM10,2023-01-07 03:00:00,9.5,WAA
PM10,2023-01-07 04:00:00,11.2,WAA
PM10,2023-01-07 05:00:00,12.4,WAA
PM10,2023-01-07 06:00:00,11.2,WAA
PM10,2023-01-07 07:00:00,11,WAA
PM10,2023-01-07 08:00:00,11.6,WAA
PM10,2023-01-07 09:00:00,10.4,WAA
PM10,2023-01-07 10:00:00,10.2,WAA
PM10,2023-01-07 11:00:00,12.6,WAA
PM10,2023-01-07 12:00:00,8.9,WAA
PM10,2023-01-07 13:00:00,9.8,WAA
PM10,2023-01-07 14:00:00,7.5,WAA
PM10,2023-01-07 15:00:00,5.9,WAA
PM10,2023-01-07 16:00:00,7.5,WAA
PM10,2023-01-07 17:00:00,8.8,WAA
PM10,2023-01-07 18:00:00,5.1,WAA
PM10,2023-01-07 19:00:00,2.6,WAA
PM10,2023-01-07 20:00:00,10.1,WAA
PM10,2023-01-07 21:00:00,14,WAA
PM10,2023-01-07 22:00:00,19.4,WAA
PM10,2023-01-07 23:00:00,21.3,WAA
PM10,2023-01-08 00:00:00,14.7,WAA
PM10,2023-01-08 01:00:00,14.7,WAA
PM10,2023-01-08 02:00:00,16.1,WAA
PM10,2023-01-08 03:00:00,12.5,WAA
PM10,2023-01-08 04:00:00,10.1,WAA
PM10,2023-01-08 05:00:00,2.7,WAA
PM10,2023-01-08 06:00:00,3.2,WAA
PM10,2023-01-08 07:00:00,5.1,WAA
PM10,2023-01-08 08:00:00,7.3,WAA
PM10,2023-01-08 09:00:00,10.3,WAA
PM10,2023-01-08 10:00:00,12.3,WAA
PM10,2023-01-08 11:00:00,12.6,WAA
PM10,2023-01-08 12:00:00,11.8,WAA
PM10,2023-01-08 13:00:00,9.5,WAA
PM10,2023-01-08 14:00:00,6.3,WAA
PM10,2023-01-08 15:00:00,3.7,WAA
PM10,2023-01-08 16:00:00,5.3,WAA
PM10,2023-01-08 17:00:00,1.9,WAA
PM10,2023-01-08 18:00:00,1.4,WAA
PM10,2023-01-08 19:00:00,7.6,WAA
PM10,2023-01-08 20:00:00,10.8,WAA
PM10,2023-01-08 21:00:00,13.2,WAA
PM10,2023-01-08 22:00:00,10.4,WAA
PM10,2023-01-08 23:00:00,5,WAA
PM10,2023-01-09 00:00:00,2,WAA
PM10,2023-01-09 01:00:00,-0.3,WAA
PM10,2023-01-09 02:00:00,2.3,WAA
PM10,2023-01-09 03:00:00,1.6,WAA
PM10,2023-01-09 04:00:00,3.4,WAA
PM10,2023-01-09 05:00:00,7.4,WAA
PM10,2023-01-09 06:00:00,7.7,WAA
PM10,2023-01-09 07:00:00,7.6,WAA
PM10,2023-01-09 08:00:00,9.5,WAA
PM10,2023-01-09 09:00:00,7.8,WAA
PM10,2023-01-09 10:00:00,3.9,WAA
PM10,2023-01-09 11:00:00,7.1,WAA
PM10,2023-01-09 12:00:00,9.8,WAA
PM10,2023-01-09 13:00:00,13.2,WAA
PM10,2023-01-09 14:00:00,12.6,WAA
PM10,2023-01-09 15:00:00,17.6,WAA
PM10,2023-01-09 16:00:00,12.9,WAA
PM10,2023-01-09 17:00:00,14.2,WAA
PM10,2023-01-09 18:00:00,11.8,WAA
PM10,2023-01-09 19:00:00,13.6,WAA
PM10,2023-01-09 20:00:00,14.7,WAA
PM10,2023-01-09 21:00:00,18.6,WAA
PM10,2023-01-09 22:00:00,19.9,WAA
PM10,2023-01-09 23:00:00,19.5,WAA
PM10,2023-01-10 00:00:00,17.8,WAA
PM10,2023-01-10 01:00:00,15.8,WAA
PM10,2023-01-10 02:00:00,17.2,WAA
PM10,2023-01-10 03:00:00,17.9,WAA
PM10,2023-01-10 04:00:00,16.1,WAA
PM10,2023-01-10 05:00:00,16.9,WAA
PM10,2023-01-10 06:00:00,21.2,WAA
PM10,2023-01-10 07:00:00,18.1,WAA
PM10,2023-01-10 08:00:00,10,WAA
PM10,2023-01-10 09:00:00,5.6,WAA
PM10,2023-01-10 10:00:00,4.9,WAA
PM10,2023-01-10 11:00:00,5.1,WAA
PM10,2023-01-10 12:00:00,4.1,WAA
PM10,2023-01-10 13:00:00,13.1,WAA
PM10,2023-01-10 14:00:00,21.1,WAA
PM10,2023-01-10 15:00:00,10.8,WAA
PM10,2023-01-10 16:00:00,17.9,WAA
PM10,2023-01-10 17:00:00,13.4,WAA
PM10,2023-01-10 18:00:00,8.2,WAA
PM10,2023-01-10 19:00:00,6.8,WAA
PM10,2023-01-10 20:00:00,5.7,WAA
PM10,2023-01-10 21:00:00,2.3,WAA
PM10,2023-01-10 22:00:00,-0.1,WAA
PM10,2023-01-10 23:00:00,-1.6,WAA
PM10,2023-01-11 00:00:00,3.2,WAA
PM10,2023-01-11 01:00:00,5.8,WAA
PM10,2023-01-11 02:00:00,9.3,WAA
PM10,2023-01-11 03:00:00,9.5,WAA
PM10,2023-01-11 04:00:00,9.4,WAA
PM10,2023-01-11 05:00:00,10.3,WAA
PM10,2023-01-11 06:00:00,12.9,WAA
PM10,2023-01-11 07:00:00,12.6,WAA
PM10,2023-01-11 08:00:00,13.8,WAA
PM10,2023-01-11 09:00:00,15,WAA
PM10,2023-01-11 10:00:00,14.3,WAA
PM10,2023-01-11 11:00:00,14.2,WAA
PM10,2023-01-11 12:00:00,15,WAA
PM10,2023-01-11 13:00:00,18.7,WAA
PM10,2023-01-11 14:00:00,12.6,WAA
PM10,2023-01-11 15:00:00,14.7,WAA
PM10,2023-01-11 16:00:00,7.2,WAA
PM10,2023-01-11 17:00:00,4.1,WAA
PM10,2023-01-11 18:00:00,7.4,WAA
PM10,2023-01-11 19:00:00,8.9,WAA
PM10,2023-01-11 20:00:00,11.9,WAA
PM10,2023-01-11 21:00:00,16,WAA
PM10,2023-01-11 22:00:00,13.9,WAA
PM10,2023-01-11 23:00:00,15.5,WAA
PM10,2023-01-12 00:00:00,17.7,WAA
PM10,2023-01-12 01:00:00,10.5,WAA
PM10,2023-01-12 02:00:00,4.9,WAA
PM10,2023-01-12 03:00:00,3.5,WAA
PM10,2023-01-12 04:00:00,1.4,WAA
PM10,2023-01-12 05:00:00,1.7,WAA
PM10,2023-01-12 06:00:00,0.9,WAA
PM10,2023-01-12 07:00:00,2,WAA
PM10,2023-01-12 08:00:00,6.8,WAA
PM10,2023-01-12 09:00:00,5.1,WAA
PM10,2023-01-12 10:00:00,5.9,WAA
PM10,2023-01-12 11:00:00,5.7,WAA
PM10,2023-01-12 12:00:00,6.6,WAA
PM10,2023-01-12 13:00:00,5.5,WAA
PM10,2023-01-12 14:00:00,4.6,WAA
PM10,2023-01-12 15:00:00,4,WAA
PM10,2023-01-12 16:00:00,4.3,WAA
PM10,2023-01-12 17:00:00,9.4,WAA
PM10,2023-01-12 18:00:00,29.2,WAA
PM10,2023-01-12 19:00:00,29.5,WAA
PM10,2023-01-12 20:00:00,26.3,WAA
PM10,2023-01-12 21:00:00,23.1,WAA
PM10,2023-01-12 22:00:00,23.1,WAA
PM10,2023-01-12 23:00:00,16.4,WAA
PM10,2023-01-13 00:00:00,12.8,WAA
PM10,2023-01-13 01:00:00,9.1,WAA
PM10,2023-01-13 02:00:00,12.4,WAA
PM10,2023-01-13 03:00:00,14.3,WAA
PM10,2023-01-13 04:00:00,14.5,WAA
PM10,2023-01-13 05:00:00,12,WAA
PM10,2023-01-13 06:00:00,11.1,WAA
PM10,2023-01-13 07:00:00,12.5,WAA
PM10,2023-01-13 08:00:00,15.3,WAA
PM10,2023-01-13 09:00:00,20.3,WAA
PM10,2023-01-13 10:00:00,13.7,WAA
PM10,2023-01-13 11:00:00,13.1,WAA
PM10,2023-01-13 12:00:00,17.7,WAA
PM10,2023-01-13 13:00:00,12.6,WAA
PM10,2023-01-13 14:00:00,14.1,WAA
PM10,2023-01-13 15:00:00,16.3,WAA
PM10,2023-01-13 16:00:00,14.5,WAA
PM10,2023-01-13 17:00:00,15.7,WAA
PM10,2023-01-13 18:00:00,18.7,WAA
PM10,2023-01-13 19:00:00,20,WAA
PM10,2023-01-13 20:00:00,22.6,WAA
PM10,2023-01-13 21:00:00,23.7,WAA
PM10,2023-01-13 22:00:00,23.9,WAA
PM10,2023-01-13 23:00:00,22.8,WAA
PM10,2023-01-14 00:00:00,22.2,WAA
PM10,2023-01-14 01:00:00,21.7,WAA
PM10,2023-01-14 02:00:00,17.4,WAA
PM10,2023-01-14 03:00:00,10,WAA
PM10,2023-01-14 04:00:00,7.1,WAA
PM10,2023-01-14 05:00:00,4.8,WAA
PM10,2023-01-14 06:00:00,5.6,WAA
PM10,2023-01-14 07:00:00,6,WAA
PM10,2023-01-14 08:00:00,6.8,WAA
PM10,2023-01-14 09:00:00,2.5,WAA
PM10,2023-01-14 10:00:00,3.8,WAA
PM10,2023-01-14 11:00:00,2.4,WAA
PM10,2023-01-14 12:00:00,0.1,WAA
PM10,2023-01-14 13:00:00,3.3,WAA
PM10,2023-01-14 14:00:00,2.5,WAA
PM10,2023-01-14 15:00:00,0.9,WAA
PM10,2023-01-14 16:00:00,3,WAA
PM10,2023-01-14 17:00:00,10.4,WAA
PM10,2023-01-14 18:00:00,10,WAA
PM10,2023-01-14 19:00:00,12.5,WAA
PM10,2023-01-14 20:00:00,10.4,WAA
PM10,2023-01-14 21:00:00,10.5,WAA
PM10,2023-01-14 22:00:00,9.4,WAA
PM10,2023-01-14 23:00:00,8.5,WAA
PM10,2023-01-15 00:00:00,5.4,WAA
PM10,2023-01-15 01:00:00,4.1,WAA
PM10,2023-01-15 02:00:00,4.8,WAA
PM10,2023-01-15 03:00:00,7.7,WAA
PM10,2023-01-15 04:00:00,8,WAA
PM10,2023-01-15 05:00:00,6.5,WAA
PM10,2023-01-15 06:00:00,4.5,WAA
PM10,2023-01-15 07:00:00,4,WAA
PM10,2023-01-15 08:00:00,3.8,WAA
PM10,2023-01-15 09:00:00,4.2,WAA
PM10,2023-01-15 10:00:00,4.2,WAA
PM10,2023-01-15 11:00:00,8.4,WAA
PM10,2023-01-15 12:00:00,9.8,WAA
PM10,2023-01-15 13:00:00,6,WAA
PM10,2023-01-15 14:00:00,6.7,WAA
PM10,2023-01-15 15:00:00,11.2,WAA
PM10,2023-01-15 16:00:00,9.2,WAA
PM10,2023-01-15 17:00:00,12.2,WAA
PM10,2023-01-15 18:00:00,13.3,WAA
PM10,2023-01-15 19:00:00,11.6,WAA
PM10,2023-01-15 20:00:00,15.2,WAA
PM10,2023-01-15 21:00:00,16.3,WAA
PM10,2023-01-15 22:00:00,22,WAA
PM10,2023-01-15 23:00:00,23.1,WAA
PM10,2023-01-16 00:00:00,17.4,WAA
PM10,2023-01-16 01:00:00,17.8,WAA
PM10,2023-01-16 02:00:00,13.6,WAA
PM10,2023-01-16 03:00:00,8.2,WAA
PM10,2023-01-16 04:00:00,4.6,WAA
PM10,2023-01-16 05:00:00,5.4,WAA
PM10,2023-01-16 06:00:00,3.1,WAA
PM10,2023-01-16 07:00:00,7,WAA
PM10,2023-01-16 08:00:00,9,WAA
PM10,2023-01-16 09:00:00,8.2,WAA
PM10,2023-01-16 10:00:00,7,WAA
PM10,2023-01-16 11:00:00,7.5,WAA
PM10,2023-01-16 12:00:00,11.2,WAA
PM10,2023-01-16 13:00:00,18.5,WAA
PM10,2023-01-16 14:00:00,15.8,WAA
PM10,2023-01-16 15:00:00,5.5,WAA
PM10,2023-01-16 16:00:00,7.8,WAA
PM10,2023-01-16 17:00:00,11.9,WAA
PM10,2023-01-16 18:00:00,10.4,WAA
PM10,2023-01-16 19:00:00,9.7,WAA
PM10,2023-01-16 20:00:00,11.8,WAA
PM10,2023-01-16 21:00:00,,WAA
PM10,2023-01-16 22:00:00,20,WAA
PM10,2023-01-16 23:00:00,21.7,WAA
PM10,2023-01-17 00:00:00,17.6,WAA
PM10,2023-01-17 01:00:00,,WAA
PM10,2023-01-17 02:00:00,15.1,WAA
PM10,2023-01-17 03:00:00,15,WAA
PM10,2023-01-17 04:00:00,17.2,WAA
PM10,2023-01-17 05:00:00,20.9,WAA
PM10,2023-01-17 06:00:00,17.3,WAA
PM10,2023-01-17 07:00:00,20.2,WAA
PM10,2023-01-17 08:00:00,21.6,WAA
PM10,2023-01-17 09:00:00,28.5,WAA
PM10,2023-01-17 10:00:00,27.5,WAA
PM10,2023-01-17 11:00:00,37,WAA
PM10,2023-01-17 12:00:00,45.9,WAA
PM10,2023-01-17 13:00:00,46.5,WAA
PM10,2023-01-17 14:00:00,49.1,WAA
PM10,2023-01-17 15:00:00,43.6,WAA
PM10,2023-01-17 16:00:00,37.9,WAA
PM10,2023-01-17 17:00:00,37.9,WAA
PM10,2023-01-17 18:00:00,37.8,WAA
PM10,2023-01-17 19:00:00,39.6,WAA
PM10,2023-01-17 20:00:00,42.1,WAA
PM10,2023-01-17 21:00:00,33.8,WAA
PM10,2023-01-17 22:00:00,31.1,WAA
PM10,2023-01-17 23:00:00,30.4,WAA
PM10,2023-01-18 00:00:00,24,WAA
PM10,2023-01-18 01:00:00,16.8,WAA
PM10,2023-01-18 02:00:00,12.9,WAA
PM10,2023-01-18 03:00:00,11.9,WAA
PM10,2023-01-18 04:00:00,14.1,WAA
PM10,2023-01-18 05:00:00,12.8,WAA
PM10,2023-01-18 06:00:00,9.9,WAA
PM10,2023-01-18 07:00:00,9.1,WAA
PM10,2023-01-18 08:00:00,12.2,WAA
PM10,2023-01-18 09:00:00,10.7,WAA
PM10,2023-01-18 10:00:00,9.9,WAA
PM10,2023-01-18 11:00:00,5.3,WAA
PM10,2023-01-18 12:00:00,10.3,WAA
PM10,2023-01-18 13:00:00,11.2,WAA
PM10,2023-01-18 14:00:00,12.2,WAA
PM10,2023-01-18 15:00:00,17.9,WAA
PM10,2023-01-18 16:00:00,12.9,WAA
PM10,2023-01-18 17:00:00,15.6,WAA
PM10,2023-01-18 18:00:00,13.3,WAA
PM10,2023-01-18 19:00:00,13.2,WAA
PM10,2023-01-18 20:00:00,13,WAA
PM10,2023-01-18 21:00:00,12.3,WAA
PM10,2023-01-18 22:00:00,15.1,WAA
PM10,2023-01-18 23:00:00,11.7,WAA
PM10,2023-01-19 00:00:00,11.3,WAA
PM10,2023-01-19 01:00:00,9.8,WAA
PM10,2023-01-19 02:00:00,9.4,WAA
PM10,2023-01-19 03:00:00,9.6,WAA
PM10,2023-01-19 04:00:00,8.2,WAA
PM10,2023-01-19 05:00:00,10.1,WAA
PM10,2023-01-19 06:00:00,9.2,WAA
PM10,2023-01-19 07:00:00,10.9,WAA
PM10,2023-01-19 08:00:00,17.3,WAA
PM10,2023-01-19 09:00:00,15.3,WAA
PM10,2023-01-19 10:00:00,15.1,WAA
PM10,2023-01-19 11:00:00,10.4,WAA
PM10,2023-01-19 12:00:00,21.7,WAA
PM10,2023-01-19 13:00:00,20.1,WAA
PM10,2023-01-19 14:00:00,19.1,WAA
PM10,2023-01-19 15:00:00,14.7,WAA
PM10,2023-01-19 16:00:00,13.8,WAA
PM10,2023-01-19 17:00:00,13,WAA
PM10,2023-01-19 18:00:00,18.9,WAA
PM10,2023-01-19 19:00:00,18.8,WAA
PM10,2023-01-19 20:00:00,20.7,WAA
PM10,2023-01-19 21:00:00,18.3,WAA
PM10,2023-01-19 22:00:00,14.5,WAA
PM10,2023-01-19 23:00:00,16.7,WAA
PM10,2023-01-20 00:00:00,10.5,WAA
